parent_node_id	Class	Subclass	Species	complex	Element type	n	nspp	freq
aph(3'')	AMINOGLYCOSIDE	STREPTOMYCIN	Enterobacter chengduensis	NA	AMR	37	76	0.4868421052631579
aph(3'')	AMINOGLYCOSIDE	STREPTOMYCIN	Enterobacter chuandaensis	NA	AMR	1	6	0.16666666666666666
aph(3'')	AMINOGLYCOSIDE	STREPTOMYCIN	Enterobacter cloacae	Enterobacter cloacae complex	AMR	144	457	0.3150984682713348
aph(3'')	AMINOGLYCOSIDE	STREPTOMYCIN	Enterobacter cloacae_I	NA	AMR	13	39	0.3333333333333333
aph(3'')	AMINOGLYCOSIDE	STREPTOMYCIN	Enterobacter cloacae_L	NA	AMR	1	18	0.05555555555555555
aph(3'')	AMINOGLYCOSIDE	STREPTOMYCIN	Enterobacter cloacae_M	NA	AMR	88	407	0.21621621621621623
aph(3'')	AMINOGLYCOSIDE	STREPTOMYCIN	Enterobacter cloacae_N	NA	AMR	1	6	0.16666666666666666
aph(3'')	AMINOGLYCOSIDE	STREPTOMYCIN	Enterobacter cloacae_P	NA	AMR	2	9	0.2222222222222222
aph(3'')	AMINOGLYCOSIDE	STREPTOMYCIN	Enterobacter cloacae_Q	NA	AMR	1	1	1
aph(3'')	AMINOGLYCOSIDE	STREPTOMYCIN	Enterobacter hormaechei	Enterobacter cloacae complex	AMR	46	127	0.36220472440944884
aph(3'')	AMINOGLYCOSIDE	STREPTOMYCIN	Enterobacter hormaechei_A	NA	AMR	2484	6055	0.4102394715111478
aph(3'')	AMINOGLYCOSIDE	STREPTOMYCIN	Enterobacter kobei	Enterobacter cloacae complex	AMR	131	759	0.1725955204216074
aph(3'')	AMINOGLYCOSIDE	STREPTOMYCIN	Enterobacter ludwigii	Enterobacter cloacae complex	AMR	14	223	0.06278026905829596
aph(3'')	AMINOGLYCOSIDE	STREPTOMYCIN	Enterobacter mori	NA	AMR	7	44	0.1590909090909091
aph(3'')	AMINOGLYCOSIDE	STREPTOMYCIN	Enterobacter quasihormaechei	NA	AMR	11	23	0.4782608695652174
aph(3'')	AMINOGLYCOSIDE	STREPTOMYCIN	Enterobacter roggenkampii	NA	AMR	49	509	0.0962671905697446
aph(3'')	AMINOGLYCOSIDE	STREPTOMYCIN	Enterobacter sichuanensis	NA	AMR	13	61	0.21311475409836064
aph(3'')	AMINOGLYCOSIDE	STREPTOMYCIN	Enterobacter soli	NA	AMR	2	23	0.08695652173913043
aph(3'')	AMINOGLYCOSIDE	STREPTOMYCIN	Enterobacter sp013927005	NA	AMR	1	11	0.09090909090909091
aph(3'')	AMINOGLYCOSIDE	STREPTOMYCIN	Enterobacter_A timonensis	NA	AMR	2	3	0.6666666666666666
aph(3')	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN	Enterobacter cloacae	Enterobacter cloacae complex	AMR	8	457	0.0175054704595186
aph(3')	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN	Enterobacter cloacae_I	NA	AMR	3	39	0.07692307692307693
aph(3')	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN	Enterobacter cloacae_M	NA	AMR	1	407	0.002457002457002457
aph(3')	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN	Enterobacter cloacae_P	NA	AMR	6	9	0.6666666666666666
aph(3')	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN	Enterobacter hormaechei_A	NA	AMR	154	6055	0.025433526011560695
aph(3')	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN	Enterobacter kobei	Enterobacter cloacae complex	AMR	9	759	0.011857707509881422
aph(3')	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN	Enterobacter mori	NA	AMR	1	44	0.022727272727272728
aph(3')	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN	Enterobacter roggenkampii	NA	AMR	1	509	0.0019646365422396855
aph(3')	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN	Enterobacter soli	NA	AMR	1	23	0.043478260869565216
aph(3')	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN	Enterobacter sp013927005	NA	AMR	2	11	0.18181818181818182
aph(3')-I	AMINOGLYCOSIDE	KANAMYCIN	Enterobacter asburiae_B	NA	AMR	3	228	0.013157894736842105
aph(3')-I	AMINOGLYCOSIDE	KANAMYCIN	Enterobacter asburiae_D	NA	AMR	1	15	0.06666666666666667
aph(3')-I	AMINOGLYCOSIDE	KANAMYCIN	Enterobacter cloacae	Enterobacter cloacae complex	AMR	12	457	0.0262582056892779
aph(3')-I	AMINOGLYCOSIDE	KANAMYCIN	Enterobacter cloacae_I	NA	AMR	2	39	0.05128205128205128
aph(3')-I	AMINOGLYCOSIDE	KANAMYCIN	Enterobacter cloacae_M	NA	AMR	65	407	0.1597051597051597
aph(3')-I	AMINOGLYCOSIDE	KANAMYCIN	Enterobacter hormaechei	Enterobacter cloacae complex	AMR	16	127	0.12598425196850394
aph(3')-I	AMINOGLYCOSIDE	KANAMYCIN	Enterobacter hormaechei_A	NA	AMR	689	6055	0.11379025598678778
aph(3')-I	AMINOGLYCOSIDE	KANAMYCIN	Enterobacter kobei	Enterobacter cloacae complex	AMR	6	759	0.007905138339920948
aph(3')-I	AMINOGLYCOSIDE	KANAMYCIN	Enterobacter roggenkampii	NA	AMR	21	509	0.0412573673870334
aph(3')-I	AMINOGLYCOSIDE	KANAMYCIN	Enterobacter sichuanensis	NA	AMR	2	61	0.03278688524590164
aph(3')-II	AMINOGLYCOSIDE	KANAMYCIN	Enterobacter cloacae	Enterobacter cloacae complex	AMR	1	457	0.002188183807439825
aph(3')-II	AMINOGLYCOSIDE	KANAMYCIN	Enterobacter cloacae_M	NA	AMR	1	407	0.002457002457002457
aph(3')-II	AMINOGLYCOSIDE	KANAMYCIN	Enterobacter hormaechei_A	NA	AMR	3	6055	4.95458298926507e-4
aph(3')-II	AMINOGLYCOSIDE	KANAMYCIN	Enterobacter kobei	Enterobacter cloacae complex	AMR	1	759	0.0013175230566534915
aph(3')-VI	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN	Enterobacter chengduensis	NA	AMR	1	76	0.013157894736842105
aph(3')-VI	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN	Enterobacter hormaechei_A	NA	AMR	17	6055	0.0028075970272502066
aph(3')-VI	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN	Enterobacter kobei	Enterobacter cloacae complex	AMR	1	759	0.0013175230566534915
aph(3')-VI	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN	Enterobacter roggenkampii	NA	AMR	4	509	0.007858546168958742
aph(4)-I	AMINOGLYCOSIDE	HYGROMYCIN	Enterobacter hormaechei_A	NA	AMR	15	6055	0.002477291494632535
aph(4)-I	AMINOGLYCOSIDE	HYGROMYCIN	Enterobacter kobei	Enterobacter cloacae complex	AMR	1	759	0.0013175230566534915
aph(6)-I	AMINOGLYCOSIDE	STREPTOMYCIN	Enterobacter asburiae_B	NA	AMR	49	228	0.2149122807017544
aph(6)-I	AMINOGLYCOSIDE	STREPTOMYCIN	Enterobacter asburiae_E	NA	AMR	3	4	0.75
aph(6)-I	AMINOGLYCOSIDE	STREPTOMYCIN	Enterobacter bugandensis	NA	AMR	29	230	0.12608695652173912
aph(6)-I	AMINOGLYCOSIDE	STREPTOMYCIN	Enterobacter chengduensis	NA	AMR	37	76	0.4868421052631579
aph(6)-I	AMINOGLYCOSIDE	STREPTOMYCIN	Enterobacter chuandaensis	NA	AMR	1	6	0.16666666666666666
aph(6)-I	AMINOGLYCOSIDE	STREPTOMYCIN	Enterobacter cloacae	Enterobacter cloacae complex	AMR	142	457	0.31072210065645517
aph(6)-I	AMINOGLYCOSIDE	STREPTOMYCIN	Enterobacter cloacae_I	NA	AMR	13	39	0.3333333333333333
aph(6)-I	AMINOGLYCOSIDE	STREPTOMYCIN	Enterobacter cloacae_L	NA	AMR	1	18	0.05555555555555555
aph(6)-I	AMINOGLYCOSIDE	STREPTOMYCIN	Enterobacter cloacae_M	NA	AMR	88	407	0.21621621621621623
aph(6)-I	AMINOGLYCOSIDE	STREPTOMYCIN	Enterobacter cloacae_N	NA	AMR	1	6	0.16666666666666666
aph(6)-I	AMINOGLYCOSIDE	STREPTOMYCIN	Enterobacter cloacae_P	NA	AMR	2	9	0.2222222222222222
aph(6)-I	AMINOGLYCOSIDE	STREPTOMYCIN	Enterobacter cloacae_Q	NA	AMR	1	1	1
aph(6)-I	AMINOGLYCOSIDE	STREPTOMYCIN	Enterobacter hormaechei	Enterobacter cloacae complex	AMR	46	127	0.36220472440944884
aph(6)-I	AMINOGLYCOSIDE	STREPTOMYCIN	Enterobacter hormaechei_A	NA	AMR	2504	6055	0.4135425268373245
aph(6)-I	AMINOGLYCOSIDE	STREPTOMYCIN	Enterobacter kobei	Enterobacter cloacae complex	AMR	131	759	0.1725955204216074
aph(6)-I	AMINOGLYCOSIDE	STREPTOMYCIN	Enterobacter ludwigii	Enterobacter cloacae complex	AMR	14	223	0.06278026905829596
aph(6)-I	AMINOGLYCOSIDE	STREPTOMYCIN	Enterobacter mori	NA	AMR	6	44	0.13636363636363635
aph(6)-I	AMINOGLYCOSIDE	STREPTOMYCIN	Enterobacter quasihormaechei	NA	AMR	11	23	0.4782608695652174
aph(6)-I	AMINOGLYCOSIDE	STREPTOMYCIN	Enterobacter roggenkampii	NA	AMR	48	509	0.09430255402750491
aph(6)-I	AMINOGLYCOSIDE	STREPTOMYCIN	Enterobacter sichuanensis	NA	AMR	13	61	0.21311475409836064
aph(6)-I	AMINOGLYCOSIDE	STREPTOMYCIN	Enterobacter soli	NA	AMR	2	23	0.08695652173913043
aph(6)-I	AMINOGLYCOSIDE	STREPTOMYCIN	Enterobacter sp013927005	NA	AMR	1	11	0.09090909090909091
aph(6)-I	AMINOGLYCOSIDE	STREPTOMYCIN	Enterobacter_A timonensis	NA	AMR	2	3	0.6666666666666666
aph(6)-Ic_gen	AMINOGLYCOSIDE	STREPTOMYCIN	Enterobacter cloacae	Enterobacter cloacae complex	AMR	1	457	0.002188183807439825
arr	RIFAMYCIN	RIFAMYCIN	Enterobacter asburiae_B	NA	AMR	11	228	0.04824561403508772
arr	RIFAMYCIN	RIFAMYCIN	Enterobacter bugandensis	NA	AMR	8	230	0.034782608695652174
arr	RIFAMYCIN	RIFAMYCIN	Enterobacter chengduensis	NA	AMR	9	76	0.11842105263157894
arr	RIFAMYCIN	RIFAMYCIN	Enterobacter chuandaensis	NA	AMR	1	6	0.16666666666666666
arr	RIFAMYCIN	RIFAMYCIN	Enterobacter cloacae	Enterobacter cloacae complex	AMR	44	457	0.0962800875273523
arr	RIFAMYCIN	RIFAMYCIN	Enterobacter cloacae_L	NA	AMR	1	18	0.05555555555555555
arr	RIFAMYCIN	RIFAMYCIN	Enterobacter cloacae_M	NA	AMR	72	407	0.1769041769041769
arr	RIFAMYCIN	RIFAMYCIN	Enterobacter hormaechei	Enterobacter cloacae complex	AMR	49	127	0.3858267716535433
arr	RIFAMYCIN	RIFAMYCIN	Enterobacter hormaechei_A	NA	AMR	1126	6055	0.18596201486374897
arr	RIFAMYCIN	RIFAMYCIN	Enterobacter kobei	Enterobacter cloacae complex	AMR	91	759	0.11989459815546773
arr	RIFAMYCIN	RIFAMYCIN	Enterobacter ludwigii	Enterobacter cloacae complex	AMR	3	223	0.013452914798206279
arr	RIFAMYCIN	RIFAMYCIN	Enterobacter roggenkampii	NA	AMR	21	509	0.0412573673870334
arsB	ARSENIC	ARSENITE	Enterobacter asburiae	Enterobacter cloacae complex	STRESS	12	53	0.22641509433962265
arsB	ARSENIC	ARSENITE	Enterobacter asburiae_B	NA	STRESS	31	228	0.13596491228070176
arsB	ARSENIC	ARSENITE	Enterobacter asburiae_D	NA	STRESS	5	15	0.3333333333333333
arsB	ARSENIC	ARSENITE	Enterobacter asburiae_E	NA	STRESS	1	4	0.25
arsB	ARSENIC	ARSENITE	Enterobacter bugandensis	NA	STRESS	40	230	0.17391304347826086
arsB	ARSENIC	ARSENITE	Enterobacter chengduensis	NA	STRESS	6	76	0.07894736842105263
arsB	ARSENIC	ARSENITE	Enterobacter chuandaensis	NA	STRESS	3	6	0.5
arsB	ARSENIC	ARSENITE	Enterobacter cloacae	Enterobacter cloacae complex	STRESS	98	457	0.21444201312910285
arsB	ARSENIC	ARSENITE	Enterobacter cloacae_I	NA	STRESS	9	39	0.23076923076923078
arsB	ARSENIC	ARSENITE	Enterobacter cloacae_M	NA	STRESS	30	407	0.07371007371007371
arsB	ARSENIC	ARSENITE	Enterobacter cloacae_P	NA	STRESS	9	9	1
arsB	ARSENIC	ARSENITE	Enterobacter hormaechei	Enterobacter cloacae complex	STRESS	64	127	0.5039370078740157
arsB	ARSENIC	ARSENITE	Enterobacter hormaechei_A	NA	STRESS	1314	6055	0.21701073492981007
arsB	ARSENIC	ARSENITE	Enterobacter kobei	Enterobacter cloacae complex	STRESS	758	759	0.9986824769433466
arsB	ARSENIC	ARSENITE	Enterobacter ludwigii	Enterobacter cloacae complex	STRESS	14	223	0.06278026905829596
arsB	ARSENIC	ARSENITE	Enterobacter mori	NA	STRESS	5	44	0.11363636363636363
arsB	ARSENIC	ARSENITE	Enterobacter roggenkampii	NA	STRESS	102	509	0.20039292730844793
arsB	ARSENIC	ARSENITE	Enterobacter sichuanensis	NA	STRESS	8	61	0.13114754098360656
arsB	ARSENIC	ARSENITE	Enterobacter soli	NA	STRESS	4	23	0.17391304347826086
arsB	ARSENIC	ARSENITE	Enterobacter sp013927005	NA	STRESS	8	11	0.7272727272727273
arsB	ARSENIC	ARSENITE	Enterobacter vonholyi	NA	STRESS	2	18	0.1111111111111111
arsB	ARSENIC	ARSENITE	Enterobacter_A timonensis	NA	STRESS	1	3	0.3333333333333333
arsR	ARSENIC	ARSENIC	Enterobacter asburiae	Enterobacter cloacae complex	STRESS	5	53	0.09433962264150944
arsR	ARSENIC	ARSENIC	Enterobacter asburiae_B	NA	STRESS	57	228	0.25
arsR	ARSENIC	ARSENIC	Enterobacter asburiae_D	NA	STRESS	4	15	0.26666666666666666
arsR	ARSENIC	ARSENIC	Enterobacter bugandensis	NA	STRESS	39	230	0.16956521739130434
arsR	ARSENIC	ARSENIC	Enterobacter chengduensis	NA	STRESS	4	76	0.05263157894736842
arsR	ARSENIC	ARSENIC	Enterobacter chuandaensis	NA	STRESS	1	6	0.16666666666666666
arsR	ARSENIC	ARSENIC	Enterobacter cloacae	Enterobacter cloacae complex	STRESS	57	457	0.12472647702407003
arsR	ARSENIC	ARSENIC	Enterobacter cloacae_I	NA	STRESS	9	39	0.23076923076923078
arsR	ARSENIC	ARSENIC	Enterobacter cloacae_M	NA	STRESS	18	407	0.044226044226044224
arsR	ARSENIC	ARSENIC	Enterobacter cloacae_P	NA	STRESS	4	9	0.4444444444444444
arsR	ARSENIC	ARSENIC	Enterobacter hormaechei	Enterobacter cloacae complex	STRESS	64	127	0.5039370078740157
arsR	ARSENIC	ARSENIC	Enterobacter hormaechei_A	NA	STRESS	808	6055	0.13344343517753923
arsR	ARSENIC	ARSENIC	Enterobacter kobei	Enterobacter cloacae complex	STRESS	147	759	0.19367588932806323
arsR	ARSENIC	ARSENIC	Enterobacter ludwigii	Enterobacter cloacae complex	STRESS	14	223	0.06278026905829596
arsR	ARSENIC	ARSENIC	Enterobacter mori	NA	STRESS	4	44	0.09090909090909091
arsR	ARSENIC	ARSENIC	Enterobacter roggenkampii	NA	STRESS	66	509	0.12966601178781925
arsR	ARSENIC	ARSENIC	Enterobacter sichuanensis	NA	STRESS	3	61	0.04918032786885246
arsR	ARSENIC	ARSENIC	Enterobacter soli	NA	STRESS	3	23	0.13043478260869565
arsR	ARSENIC	ARSENIC	Enterobacter sp013927005	NA	STRESS	8	11	0.7272727272727273
arsR	ARSENIC	ARSENIC	Enterobacter vonholyi	NA	STRESS	2	18	0.1111111111111111
arsR	ARSENIC	ARSENIC	Enterobacter_B lignolyticus	NA	STRESS	3	3	1
arsR_R46	ARSENIC	ARSENIC	Enterobacter asburiae	Enterobacter cloacae complex	STRESS	9	53	0.16981132075471697
arsR_R46	ARSENIC	ARSENIC	Enterobacter asburiae_B	NA	STRESS	21	228	0.09210526315789473
arsR_R46	ARSENIC	ARSENIC	Enterobacter asburiae_D	NA	STRESS	2	15	0.13333333333333333
arsR_R46	ARSENIC	ARSENIC	Enterobacter asburiae_E	NA	STRESS	1	4	0.25
arsR_R46	ARSENIC	ARSENIC	Enterobacter bugandensis	NA	STRESS	1	230	0.004347826086956522
arsR_R46	ARSENIC	ARSENIC	Enterobacter chengduensis	NA	STRESS	1	76	0.013157894736842105
arsR_R46	ARSENIC	ARSENIC	Enterobacter chuandaensis	NA	STRESS	3	6	0.5
arsR_R46	ARSENIC	ARSENIC	Enterobacter cloacae	Enterobacter cloacae complex	STRESS	50	457	0.10940919037199125
arsR_R46	ARSENIC	ARSENIC	Enterobacter cloacae_M	NA	STRESS	14	407	0.0343980343980344
arsR_R46	ARSENIC	ARSENIC	Enterobacter cloacae_P	NA	STRESS	9	9	1
arsR_R46	ARSENIC	ARSENIC	Enterobacter hormaechei	Enterobacter cloacae complex	STRESS	1	127	0.007874015748031496
arsR_R46	ARSENIC	ARSENIC	Enterobacter hormaechei_A	NA	STRESS	909	6055	0.15012386457473162
arsR_R46	ARSENIC	ARSENIC	Enterobacter kobei	Enterobacter cloacae complex	STRESS	735	759	0.9683794466403162
arsR_R46	ARSENIC	ARSENIC	Enterobacter ludwigii	Enterobacter cloacae complex	STRESS	6	223	0.026905829596412557
arsR_R46	ARSENIC	ARSENIC	Enterobacter mori	NA	STRESS	5	44	0.11363636363636363
arsR_R46	ARSENIC	ARSENIC	Enterobacter roggenkampii	NA	STRESS	54	509	0.10609037328094302
arsR_R46	ARSENIC	ARSENIC	Enterobacter sichuanensis	NA	STRESS	7	61	0.11475409836065574
arsR_R46	ARSENIC	ARSENIC	Enterobacter soli	NA	STRESS	1	23	0.043478260869565216
arsR_R46	ARSENIC	ARSENIC	Enterobacter sp013927005	NA	STRESS	1	11	0.09090909090909091
arsR_R46	ARSENIC	ARSENIC	Enterobacter_A timonensis	NA	STRESS	1	3	0.3333333333333333
bla	BETA-LACTAM	BETA-LACTAM	Enterobacter kobei	Enterobacter cloacae complex	AMR	1	759	0.0013175230566534915
bla-A	BETA-LACTAM	BETA-LACTAM	Enterobacter asburiae	Enterobacter cloacae complex	AMR	3	53	0.05660377358490566
bla-A	BETA-LACTAM	BETA-LACTAM	Enterobacter asburiae_B	NA	AMR	7	228	0.03070175438596491
bla-A	BETA-LACTAM	BETA-LACTAM	Enterobacter bugandensis	NA	AMR	5	230	0.021739130434782608
bla-A	BETA-LACTAM	BETA-LACTAM	Enterobacter cancerogenus	NA	AMR	1	17	0.058823529411764705
bla-A	BETA-LACTAM	BETA-LACTAM	Enterobacter cloacae	Enterobacter cloacae complex	AMR	18	457	0.03938730853391685
bla-A	BETA-LACTAM	BETA-LACTAM	Enterobacter cloacae_I	NA	AMR	8	39	0.20512820512820512
bla-A	BETA-LACTAM	BETA-LACTAM	Enterobacter cloacae_M	NA	AMR	16	407	0.03931203931203931
bla-A	BETA-LACTAM	BETA-LACTAM	Enterobacter hormaechei	Enterobacter cloacae complex	AMR	1	127	0.007874015748031496
bla-A	BETA-LACTAM	BETA-LACTAM	Enterobacter hormaechei_A	NA	AMR	317	6055	0.05235342691990091
bla-A	BETA-LACTAM	BETA-LACTAM	Enterobacter kobei	Enterobacter cloacae complex	AMR	66	759	0.08695652173913043
bla-A	BETA-LACTAM	BETA-LACTAM	Enterobacter ludwigii	Enterobacter cloacae complex	AMR	4	223	0.017937219730941704
bla-A	BETA-LACTAM	BETA-LACTAM	Enterobacter mori	NA	AMR	3	44	0.06818181818181818
bla-A	BETA-LACTAM	BETA-LACTAM	Enterobacter roggenkampii	NA	AMR	19	509	0.03732809430255403
bla-A	BETA-LACTAM	BETA-LACTAM	Enterobacter sichuanensis	NA	AMR	2	61	0.03278688524590164
bla-A	BETA-LACTAM	BETA-LACTAM	Enterobacter sp013927005	NA	AMR	2	11	0.18181818181818182
bla-A	BETA-LACTAM	CEPHALOSPORIN	Enterobacter cloacae_M	NA	AMR	1	407	0.002457002457002457
bla-A	BETA-LACTAM	CEPHALOSPORIN	Enterobacter hormaechei_A	NA	AMR	39	6055	0.006440957886044592
bla-A	BETA-LACTAM	CEPHALOSPORIN	Enterobacter kobei	Enterobacter cloacae complex	AMR	19	759	0.025032938076416336
bla-A_carba	BETA-LACTAM	CARBAPENEM	Enterobacter asburiae_B	NA	AMR	1	228	0.0043859649122807015
bla-A_carba	BETA-LACTAM	CARBAPENEM	Enterobacter bugandensis	NA	AMR	2	230	0.008695652173913044
bla-A_carba	BETA-LACTAM	CARBAPENEM	Enterobacter cloacae	Enterobacter cloacae complex	AMR	3	457	0.006564551422319475
bla-A_carba	BETA-LACTAM	CARBAPENEM	Enterobacter cloacae_M	NA	AMR	1	407	0.002457002457002457
bla-A_carba	BETA-LACTAM	CARBAPENEM	Enterobacter hormaechei_A	NA	AMR	3	6055	4.95458298926507e-4
bla-A_carba	BETA-LACTAM	CARBAPENEM	Enterobacter kobei	Enterobacter cloacae complex	AMR	1	759	0.0013175230566534915
bla-A_carba	BETA-LACTAM	CARBAPENEM	Enterobacter sp013927005	NA	AMR	1	11	0.09090909090909091
bla-A_carba	BETA-LACTAM	CARBAPENEM	Enterobacter vonholyi	NA	AMR	1	18	0.05555555555555555
bla-B1	BETA-LACTAM	CARBAPENEM	Enterobacter hormaechei_A	NA	AMR	20	6055	0.0033030553261767133
bla-C	BETA-LACTAM	CEPHALOSPORIN	Enterobacter chengduensis	NA	AMR	2	76	0.02631578947368421
bla-C	BETA-LACTAM	CEPHALOSPORIN	Enterobacter cloacae	Enterobacter cloacae complex	AMR	2	457	0.00437636761487965
bla-C	BETA-LACTAM	CEPHALOSPORIN	Enterobacter cloacae_M	NA	AMR	1	407	0.002457002457002457
bla-C	BETA-LACTAM	CEPHALOSPORIN	Enterobacter hormaechei	Enterobacter cloacae complex	AMR	2	127	0.015748031496062992
bla-C	BETA-LACTAM	CEPHALOSPORIN	Enterobacter hormaechei_A	NA	AMR	54	6055	0.008918249380677127
blaACC	BETA-LACTAM	CEPHALOSPORIN	Enterobacter hormaechei_A	NA	AMR	10	6055	0.0016515276630883566
blaACC	BETA-LACTAM	CEPHALOSPORIN	Enterobacter ludwigii	Enterobacter cloacae complex	AMR	1	223	0.004484304932735426
blaACT	BETA-LACTAM	BETA-LACTAM	Enterobacter cloacae	Enterobacter cloacae complex	AMR	351	457	0.7680525164113785
blaACT	BETA-LACTAM	CEPHALOSPORIN	Enterobacter asburiae	Enterobacter cloacae complex	AMR	33	53	0.6226415094339622
blaACT	BETA-LACTAM	CEPHALOSPORIN	Enterobacter asburiae_B	NA	AMR	31	228	0.13596491228070176
blaACT	BETA-LACTAM	CEPHALOSPORIN	Enterobacter bugandensis	NA	AMR	79	230	0.34347826086956523
blaACT	BETA-LACTAM	CEPHALOSPORIN	Enterobacter chengduensis	NA	AMR	73	76	0.9605263157894737
blaACT	BETA-LACTAM	CEPHALOSPORIN	Enterobacter cloacae_M	NA	AMR	391	407	0.9606879606879607
blaACT	BETA-LACTAM	CEPHALOSPORIN	Enterobacter hormaechei	Enterobacter cloacae complex	AMR	103	127	0.8110236220472441
blaACT	BETA-LACTAM	CEPHALOSPORIN	Enterobacter hormaechei_A	NA	AMR	5114	6055	0.8445912469033856
blaACT	BETA-LACTAM	CEPHALOSPORIN	Enterobacter huaxiensis	NA	AMR	1	2	0.5
blaACT	BETA-LACTAM	CEPHALOSPORIN	Enterobacter kobei	Enterobacter cloacae complex	AMR	558	759	0.7351778656126482
blaACT	BETA-LACTAM	CEPHALOSPORIN	Enterobacter ludwigii	Enterobacter cloacae complex	AMR	28	223	0.12556053811659193
blaACT	BETA-LACTAM	CEPHALOSPORIN	Enterobacter quasihormaechei	NA	AMR	1	23	0.043478260869565216
blaACT	BETA-LACTAM	CEPHALOSPORIN	Enterobacter roggenkampii	NA	AMR	143	509	0.28094302554027506
blaACT	BETA-LACTAM	CEPHALOSPORIN	Enterobacter sichuanensis	NA	AMR	2	61	0.03278688524590164
blaACT	BETA-LACTAM	CEPHALOSPORIN	Enterobacter vonholyi	NA	AMR	3	18	0.16666666666666666
blaCMH	BETA-LACTAM	BETA-LACTAM	Enterobacter cloacae	Enterobacter cloacae complex	AMR	104	457	0.2275711159737418
blaCMY	BETA-LACTAM	CEPHALOSPORIN	Enterobacter cloacae	Enterobacter cloacae complex	AMR	10	457	0.02188183807439825
blaCMY	BETA-LACTAM	CEPHALOSPORIN	Enterobacter hormaechei_A	NA	AMR	24	6055	0.003963666391412056
blaCMY	BETA-LACTAM	CEPHALOSPORIN	Enterobacter kobei	Enterobacter cloacae complex	AMR	1	759	0.0013175230566534915
blaCMY	BETA-LACTAM	CEPHALOSPORIN	Enterobacter roggenkampii	NA	AMR	1	509	0.0019646365422396855
blaCTX-M	BETA-LACTAM	CEPHALOSPORIN	Enterobacter asburiae_B	NA	AMR	25	228	0.10964912280701754
blaCTX-M	BETA-LACTAM	CEPHALOSPORIN	Enterobacter asburiae_E	NA	AMR	4	4	1
blaCTX-M	BETA-LACTAM	CEPHALOSPORIN	Enterobacter bugandensis	NA	AMR	26	230	0.11304347826086956
blaCTX-M	BETA-LACTAM	CEPHALOSPORIN	Enterobacter chengduensis	NA	AMR	39	76	0.5131578947368421
blaCTX-M	BETA-LACTAM	CEPHALOSPORIN	Enterobacter chuandaensis	NA	AMR	2	6	0.3333333333333333
blaCTX-M	BETA-LACTAM	CEPHALOSPORIN	Enterobacter cloacae	Enterobacter cloacae complex	AMR	101	457	0.2210065645514223
blaCTX-M	BETA-LACTAM	CEPHALOSPORIN	Enterobacter cloacae_I	NA	AMR	17	39	0.4358974358974359
blaCTX-M	BETA-LACTAM	CEPHALOSPORIN	Enterobacter cloacae_M	NA	AMR	32	407	0.07862407862407862
blaCTX-M	BETA-LACTAM	CEPHALOSPORIN	Enterobacter cloacae_P	NA	AMR	1	9	0.1111111111111111
blaCTX-M	BETA-LACTAM	CEPHALOSPORIN	Enterobacter cloacae_Q	NA	AMR	1	1	1
blaCTX-M	BETA-LACTAM	CEPHALOSPORIN	Enterobacter hormaechei	Enterobacter cloacae complex	AMR	39	127	0.30708661417322836
blaCTX-M	BETA-LACTAM	CEPHALOSPORIN	Enterobacter hormaechei_A	NA	AMR	1904	6055	0.31445086705202313
blaCTX-M	BETA-LACTAM	CEPHALOSPORIN	Enterobacter kobei	Enterobacter cloacae complex	AMR	160	759	0.21080368906455862
blaCTX-M	BETA-LACTAM	CEPHALOSPORIN	Enterobacter ludwigii	Enterobacter cloacae complex	AMR	24	223	0.10762331838565023
blaCTX-M	BETA-LACTAM	CEPHALOSPORIN	Enterobacter mori	NA	AMR	3	44	0.06818181818181818
blaCTX-M	BETA-LACTAM	CEPHALOSPORIN	Enterobacter quasihormaechei	NA	AMR	5	23	0.21739130434782608
blaCTX-M	BETA-LACTAM	CEPHALOSPORIN	Enterobacter roggenkampii	NA	AMR	45	509	0.08840864440078586
blaCTX-M	BETA-LACTAM	CEPHALOSPORIN	Enterobacter sichuanensis	NA	AMR	7	61	0.11475409836065574
blaCTX-M	BETA-LACTAM	CEPHALOSPORIN	Enterobacter soli	NA	AMR	5	23	0.21739130434782608
blaCTX-M	BETA-LACTAM	CEPHALOSPORIN	Enterobacter_A timonensis	NA	AMR	2	3	0.6666666666666666
blaDHA	BETA-LACTAM	CEPHALOSPORIN	Enterobacter asburiae_B	NA	AMR	5	228	0.021929824561403508
blaDHA	BETA-LACTAM	CEPHALOSPORIN	Enterobacter chengduensis	NA	AMR	1	76	0.013157894736842105
