Hierarchy node	Class	Subclass	Species	complex	Element type	n	nspp	freq
blaIMP-1	BETA-LACTAM	CARBAPENEM	Enterobacter soli	NA	AMR	1	23	0.043478260869565216
blaIMP-11	BETA-LACTAM	CARBAPENEM	Enterobacter asburiae_B	NA	AMR	3	228	0.013157894736842105
blaIMP-11	BETA-LACTAM	CARBAPENEM	Enterobacter hormaechei_A	NA	AMR	2	6055	3.3030553261767135e-4
blaIMP-13	BETA-LACTAM	CARBAPENEM	Enterobacter asburiae_B	NA	AMR	1	228	0.0043859649122807015
blaIMP-13	BETA-LACTAM	CARBAPENEM	Enterobacter hormaechei_A	NA	AMR	15	6055	0.002477291494632535
blaIMP-14	BETA-LACTAM	CARBAPENEM	Enterobacter hormaechei_A	NA	AMR	5	6055	8.257638315441783e-4
blaIMP-15	BETA-LACTAM	CARBAPENEM	Enterobacter hormaechei_A	NA	AMR	1	6055	1.6515276630883568e-4
blaIMP-19	BETA-LACTAM	CARBAPENEM	Enterobacter chengduensis	NA	AMR	1	76	0.013157894736842105
blaIMP-22	BETA-LACTAM	CARBAPENEM	Enterobacter roggenkampii	NA	AMR	9	509	0.01768172888015717
blaIMP-26	BETA-LACTAM	CARBAPENEM	Enterobacter hormaechei	Enterobacter cloacae complex	AMR	1	127	0.007874015748031496
blaIMP-26	BETA-LACTAM	CARBAPENEM	Enterobacter hormaechei_A	NA	AMR	2	6055	3.3030553261767135e-4
blaIMP-4	BETA-LACTAM	CARBAPENEM	Enterobacter asburiae	Enterobacter cloacae complex	AMR	4	53	0.07547169811320754
blaIMP-4	BETA-LACTAM	CARBAPENEM	Enterobacter asburiae_B	NA	AMR	1	228	0.0043859649122807015
blaIMP-4	BETA-LACTAM	CARBAPENEM	Enterobacter asburiae_D	NA	AMR	1	15	0.06666666666666667
blaIMP-4	BETA-LACTAM	CARBAPENEM	Enterobacter bugandensis	NA	AMR	8	230	0.034782608695652174
blaIMP-4	BETA-LACTAM	CARBAPENEM	Enterobacter chengduensis	NA	AMR	4	76	0.05263157894736842
blaIMP-4	BETA-LACTAM	CARBAPENEM	Enterobacter cloacae	Enterobacter cloacae complex	AMR	6	457	0.01312910284463895
blaIMP-4	BETA-LACTAM	CARBAPENEM	Enterobacter cloacae_M	NA	AMR	10	407	0.02457002457002457
blaIMP-4	BETA-LACTAM	CARBAPENEM	Enterobacter hormaechei	Enterobacter cloacae complex	AMR	9	127	0.07086614173228346
blaIMP-4	BETA-LACTAM	CARBAPENEM	Enterobacter hormaechei_A	NA	AMR	493	6055	0.081420313790256
blaIMP-4	BETA-LACTAM	CARBAPENEM	Enterobacter kobei	Enterobacter cloacae complex	AMR	21	759	0.02766798418972332
blaIMP-4	BETA-LACTAM	CARBAPENEM	Enterobacter mori	NA	AMR	1	44	0.022727272727272728
blaIMP-4	BETA-LACTAM	CARBAPENEM	Enterobacter roggenkampii	NA	AMR	2	509	0.003929273084479371
blaIMP-6	BETA-LACTAM	CARBAPENEM	Enterobacter cloacae_M	NA	AMR	1	407	0.002457002457002457
blaIMP-6	BETA-LACTAM	CARBAPENEM	Enterobacter hormaechei_A	NA	AMR	16	6055	0.002642444260941371
blaIMP-60	BETA-LACTAM	CARBAPENEM	Enterobacter asburiae_B	NA	AMR	5	228	0.021929824561403508
blaIMP-8	BETA-LACTAM	CARBAPENEM	Enterobacter asburiae_B	NA	AMR	1	228	0.0043859649122807015
blaIMP-8	BETA-LACTAM	CARBAPENEM	Enterobacter hormaechei_A	NA	AMR	11	6055	0.0018166804293971925
blaIMP-8	BETA-LACTAM	CARBAPENEM	Enterobacter roggenkampii	NA	AMR	4	509	0.007858546168958742
blaKLUC-5	BETA-LACTAM	CEPHALOSPORIN	Enterobacter hormaechei_A	NA	AMR	1	6055	1.6515276630883568e-4
blaKPC	BETA-LACTAM	CARBAPENEM	Enterobacter cloacae_M	NA	AMR	1	407	0.002457002457002457
blaKPC	BETA-LACTAM	CARBAPENEM	Enterobacter hormaechei_A	NA	AMR	3	6055	4.95458298926507e-4
blaKPC	BETA-LACTAM	CARBAPENEM	Enterobacter sp013927005	NA	AMR	1	11	0.09090909090909091
blaKPC-122	BETA-LACTAM	CARBAPENEM	Enterobacter hormaechei_A	NA	AMR	2	6055	3.3030553261767135e-4
blaKPC-2	BETA-LACTAM	CARBAPENEM	Enterobacter asburiae	Enterobacter cloacae complex	AMR	3	53	0.05660377358490566
blaKPC-2	BETA-LACTAM	CARBAPENEM	Enterobacter asburiae_B	NA	AMR	26	228	0.11403508771929824
blaKPC-2	BETA-LACTAM	CARBAPENEM	Enterobacter asburiae_E	NA	AMR	1	4	0.25
blaKPC-2	BETA-LACTAM	CARBAPENEM	Enterobacter bugandensis	NA	AMR	5	230	0.021739130434782608
blaKPC-2	BETA-LACTAM	CARBAPENEM	Enterobacter chengduensis	NA	AMR	5	76	0.06578947368421052
blaKPC-2	BETA-LACTAM	CARBAPENEM	Enterobacter cloacae	Enterobacter cloacae complex	AMR	26	457	0.05689277899343545
blaKPC-2	BETA-LACTAM	CARBAPENEM	Enterobacter cloacae_I	NA	AMR	12	39	0.3076923076923077
blaKPC-2	BETA-LACTAM	CARBAPENEM	Enterobacter cloacae_M	NA	AMR	213	407	0.5233415233415234
blaKPC-2	BETA-LACTAM	CARBAPENEM	Enterobacter cloacae_P	NA	AMR	4	9	0.4444444444444444
blaKPC-2	BETA-LACTAM	CARBAPENEM	Enterobacter hormaechei	Enterobacter cloacae complex	AMR	5	127	0.03937007874015748
blaKPC-2	BETA-LACTAM	CARBAPENEM	Enterobacter hormaechei_A	NA	AMR	491	6055	0.08109000825763832
blaKPC-2	BETA-LACTAM	CARBAPENEM	Enterobacter kobei	Enterobacter cloacae complex	AMR	297	759	0.391304347826087
blaKPC-2	BETA-LACTAM	CARBAPENEM	Enterobacter ludwigii	Enterobacter cloacae complex	AMR	15	223	0.06726457399103139
blaKPC-2	BETA-LACTAM	CARBAPENEM	Enterobacter mori	NA	AMR	3	44	0.06818181818181818
blaKPC-2	BETA-LACTAM	CARBAPENEM	Enterobacter roggenkampii	NA	AMR	69	509	0.13555992141453832
blaKPC-2	BETA-LACTAM	CARBAPENEM	Enterobacter sichuanensis	NA	AMR	19	61	0.3114754098360656
blaKPC-2	BETA-LACTAM	CARBAPENEM	Enterobacter soli	NA	AMR	9	23	0.391304347826087
blaKPC-2	BETA-LACTAM	CARBAPENEM	Enterobacter sp013927005	NA	AMR	9	11	0.8181818181818182
blaKPC-3	BETA-LACTAM	CARBAPENEM	Enterobacter asburiae_B	NA	AMR	9	228	0.039473684210526314
blaKPC-3	BETA-LACTAM	CARBAPENEM	Enterobacter cloacae	Enterobacter cloacae complex	AMR	2	457	0.00437636761487965
blaKPC-3	BETA-LACTAM	CARBAPENEM	Enterobacter cloacae_I	NA	AMR	2	39	0.05128205128205128
blaKPC-3	BETA-LACTAM	CARBAPENEM	Enterobacter cloacae_M	NA	AMR	21	407	0.051597051597051594
blaKPC-3	BETA-LACTAM	CARBAPENEM	Enterobacter cloacae_P	NA	AMR	2	9	0.2222222222222222
blaKPC-3	BETA-LACTAM	CARBAPENEM	Enterobacter hormaechei	Enterobacter cloacae complex	AMR	9	127	0.07086614173228346
blaKPC-3	BETA-LACTAM	CARBAPENEM	Enterobacter hormaechei_A	NA	AMR	355	6055	0.058629232039636665
blaKPC-3	BETA-LACTAM	CARBAPENEM	Enterobacter kobei	Enterobacter cloacae complex	AMR	17	759	0.022397891963109356
blaKPC-3	BETA-LACTAM	CARBAPENEM	Enterobacter roggenkampii	NA	AMR	6	509	0.011787819253438114
blaKPC-3	BETA-LACTAM	CARBAPENEM	Enterobacter sichuanensis	NA	AMR	4	61	0.06557377049180328
blaKPC-3	BETA-LACTAM	CARBAPENEM	Enterobacter soli	NA	AMR	1	23	0.043478260869565216
blaKPC-4	BETA-LACTAM	CARBAPENEM	Enterobacter cloacae	Enterobacter cloacae complex	AMR	4	457	0.0087527352297593
blaKPC-4	BETA-LACTAM	CARBAPENEM	Enterobacter hormaechei_A	NA	AMR	89	6055	0.014698596201486376
blaKPC-4	BETA-LACTAM	CARBAPENEM	Enterobacter kobei	Enterobacter cloacae complex	AMR	1	759	0.0013175230566534915
blaKPC-40	BETA-LACTAM	CARBAPENEM	Enterobacter hormaechei_A	NA	AMR	2	6055	3.3030553261767135e-4
blaKPC-5	BETA-LACTAM	CARBAPENEM	Enterobacter hormaechei_A	NA	AMR	1	6055	1.6515276630883568e-4
blaKPC-6	BETA-LACTAM	CARBAPENEM	Enterobacter hormaechei_A	NA	AMR	9	6055	0.001486374896779521
blaLAP	BETA-LACTAM	BETA-LACTAM	Enterobacter hormaechei_A	NA	AMR	16	6055	0.002642444260941371
blaLAP-1	BETA-LACTAM	BETA-LACTAM	Enterobacter chengduensis	NA	AMR	1	76	0.013157894736842105
blaLAP-1	BETA-LACTAM	BETA-LACTAM	Enterobacter cloacae	Enterobacter cloacae complex	AMR	2	457	0.00437636761487965
blaLAP-1	BETA-LACTAM	BETA-LACTAM	Enterobacter hormaechei_A	NA	AMR	2	6055	3.3030553261767135e-4
blaLAP-2	BETA-LACTAM	BETA-LACTAM	Enterobacter bugandensis	NA	AMR	1	230	0.004347826086956522
blaLAP-2	BETA-LACTAM	BETA-LACTAM	Enterobacter chengduensis	NA	AMR	1	76	0.013157894736842105
blaLAP-2	BETA-LACTAM	BETA-LACTAM	Enterobacter chuandaensis	NA	AMR	1	6	0.16666666666666666
blaLAP-2	BETA-LACTAM	BETA-LACTAM	Enterobacter cloacae	Enterobacter cloacae complex	AMR	9	457	0.019693654266958426
blaLAP-2	BETA-LACTAM	BETA-LACTAM	Enterobacter cloacae_I	NA	AMR	1	39	0.02564102564102564
blaLAP-2	BETA-LACTAM	BETA-LACTAM	Enterobacter cloacae_M	NA	AMR	2	407	0.004914004914004914
blaLAP-2	BETA-LACTAM	BETA-LACTAM	Enterobacter hormaechei	Enterobacter cloacae complex	AMR	2	127	0.015748031496062992
blaLAP-2	BETA-LACTAM	BETA-LACTAM	Enterobacter hormaechei_A	NA	AMR	240	6055	0.03963666391412056
blaLAP-2	BETA-LACTAM	BETA-LACTAM	Enterobacter roggenkampii	NA	AMR	1	509	0.0019646365422396855
blaLAP-2	BETA-LACTAM	BETA-LACTAM	Enterobacter sichuanensis	NA	AMR	1	61	0.01639344262295082
blaMIR	BETA-LACTAM	CEPHALOSPORIN	Enterobacter roggenkampii	NA	AMR	143	509	0.28094302554027506
blaMIR-10	BETA-LACTAM	CEPHALOSPORIN	Enterobacter roggenkampii	NA	AMR	12	509	0.023575638506876228
blaMIR-11	BETA-LACTAM	CEPHALOSPORIN	Enterobacter roggenkampii	NA	AMR	20	509	0.03929273084479371
blaMIR-12	BETA-LACTAM	CEPHALOSPORIN	Enterobacter roggenkampii	NA	AMR	4	509	0.007858546168958742
blaMIR-13	BETA-LACTAM	CEPHALOSPORIN	Enterobacter roggenkampii	NA	AMR	1	509	0.0019646365422396855
blaMIR-14	BETA-LACTAM	CEPHALOSPORIN	Enterobacter vonholyi	NA	AMR	3	18	0.16666666666666666
blaMIR-15	BETA-LACTAM	CEPHALOSPORIN	Enterobacter roggenkampii	NA	AMR	16	509	0.03143418467583497
blaMIR-16	BETA-LACTAM	CEPHALOSPORIN	Enterobacter roggenkampii	NA	AMR	36	509	0.07072691552062868
blaMIR-17	BETA-LACTAM	CEPHALOSPORIN	Enterobacter roggenkampii	NA	AMR	3	509	0.005893909626719057
blaMIR-18	BETA-LACTAM	CEPHALOSPORIN	Enterobacter roggenkampii	NA	AMR	4	509	0.007858546168958742
blaMIR-19	BETA-LACTAM	CEPHALOSPORIN	Enterobacter roggenkampii	NA	AMR	4	509	0.007858546168958742
blaMIR-20	BETA-LACTAM	CEPHALOSPORIN	Enterobacter roggenkampii	NA	AMR	33	509	0.06483300589390963
blaMIR-21	BETA-LACTAM	CEPHALOSPORIN	Enterobacter roggenkampii	NA	AMR	6	509	0.011787819253438114
blaMIR-22	BETA-LACTAM	CEPHALOSPORIN	Enterobacter roggenkampii	NA	AMR	17	509	0.03339882121807466
blaMIR-23	BETA-LACTAM	CEPHALOSPORIN	Enterobacter roggenkampii	NA	AMR	7	509	0.0137524557956778
blaMIR-24	BETA-LACTAM	CEPHALOSPORIN	Enterobacter roggenkampii	NA	AMR	7	509	0.0137524557956778
blaMIR-25	BETA-LACTAM	CEPHALOSPORIN	Enterobacter roggenkampii	NA	AMR	20	509	0.03929273084479371
blaMIR-3	BETA-LACTAM	CEPHALOSPORIN	Enterobacter hormaechei_A	NA	AMR	1	6055	1.6515276630883568e-4
blaMIR-3	BETA-LACTAM	CEPHALOSPORIN	Enterobacter roggenkampii	NA	AMR	94	509	0.18467583497053044
blaMIR-5	BETA-LACTAM	CEPHALOSPORIN	Enterobacter roggenkampii	NA	AMR	25	509	0.04911591355599214
blaMIR-7	BETA-LACTAM	CEPHALOSPORIN	Enterobacter roggenkampii	NA	AMR	10	509	0.019646365422396856
blaMIR-9	BETA-LACTAM	CEPHALOSPORIN	Enterobacter roggenkampii	NA	AMR	19	509	0.03732809430255403
blaNDM	BETA-LACTAM	CARBAPENEM	Enterobacter hormaechei_A	NA	AMR	11	6055	0.0018166804293971925
blaNDM-1	BETA-LACTAM	CARBAPENEM	Enterobacter asburiae_B	NA	AMR	1	228	0.0043859649122807015
blaNDM-1	BETA-LACTAM	CARBAPENEM	Enterobacter chengduensis	NA	AMR	3	76	0.039473684210526314
blaNDM-1	BETA-LACTAM	CARBAPENEM	Enterobacter chuandaensis	NA	AMR	1	6	0.16666666666666666
blaNDM-1	BETA-LACTAM	CARBAPENEM	Enterobacter cloacae	Enterobacter cloacae complex	AMR	61	457	0.13347921225382933
blaNDM-1	BETA-LACTAM	CARBAPENEM	Enterobacter cloacae_I	NA	AMR	6	39	0.15384615384615385
blaNDM-1	BETA-LACTAM	CARBAPENEM	Enterobacter cloacae_M	NA	AMR	5	407	0.012285012285012284
blaNDM-1	BETA-LACTAM	CARBAPENEM	Enterobacter hormaechei	Enterobacter cloacae complex	AMR	20	127	0.15748031496062992
blaNDM-1	BETA-LACTAM	CARBAPENEM	Enterobacter hormaechei_A	NA	AMR	726	6055	0.1199009083402147
blaNDM-1	BETA-LACTAM	CARBAPENEM	Enterobacter kobei	Enterobacter cloacae complex	AMR	28	759	0.03689064558629776
blaNDM-1	BETA-LACTAM	CARBAPENEM	Enterobacter mori	NA	AMR	2	44	0.045454545454545456
blaNDM-1	BETA-LACTAM	CARBAPENEM	Enterobacter roggenkampii	NA	AMR	15	509	0.029469548133595286
blaNDM-1	BETA-LACTAM	CARBAPENEM	Enterobacter sichuanensis	NA	AMR	3	61	0.04918032786885246
blaNDM-1	BETA-LACTAM	CARBAPENEM	Enterobacter soli	NA	AMR	2	23	0.08695652173913043
blaNDM-4	BETA-LACTAM	CARBAPENEM	Enterobacter hormaechei_A	NA	AMR	13	6055	0.0021469859620148637
blaNDM-4	BETA-LACTAM	CARBAPENEM	Enterobacter roggenkampii	NA	AMR	1	509	0.0019646365422396855
blaNDM-4	BETA-LACTAM	CARBAPENEM	Enterobacter soli	NA	AMR	1	23	0.043478260869565216
blaNDM-5	BETA-LACTAM	CARBAPENEM	Enterobacter bugandensis	NA	AMR	1	230	0.004347826086956522
blaNDM-5	BETA-LACTAM	CARBAPENEM	Enterobacter cloacae	Enterobacter cloacae complex	AMR	4	457	0.0087527352297593
blaNDM-5	BETA-LACTAM	CARBAPENEM	Enterobacter hormaechei_A	NA	AMR	76	6055	0.012551610239471512
blaNDM-5	BETA-LACTAM	CARBAPENEM	Enterobacter kobei	Enterobacter cloacae complex	AMR	2	759	0.002635046113306983
blaNDM-5	BETA-LACTAM	CARBAPENEM	Enterobacter ludwigii	Enterobacter cloacae complex	AMR	1	223	0.004484304932735426
blaNDM-5	BETA-LACTAM	CARBAPENEM	Enterobacter roggenkampii	NA	AMR	2	509	0.003929273084479371
blaNDM-5	BETA-LACTAM	CARBAPENEM	Enterobacter sichuanensis	NA	AMR	3	61	0.04918032786885246
blaNDM-7	BETA-LACTAM	CARBAPENEM	Enterobacter cloacae	Enterobacter cloacae complex	AMR	2	457	0.00437636761487965
blaNDM-7	BETA-LACTAM	CARBAPENEM	Enterobacter hormaechei	Enterobacter cloacae complex	AMR	4	127	0.031496062992125984
blaNDM-7	BETA-LACTAM	CARBAPENEM	Enterobacter hormaechei_A	NA	AMR	105	6055	0.017341040462427744
blaNDM-7	BETA-LACTAM	CARBAPENEM	Enterobacter roggenkampii	NA	AMR	3	509	0.005893909626719057
blaNDM-7	BETA-LACTAM	CARBAPENEM	Enterobacter sichuanensis	NA	AMR	1	61	0.01639344262295082
blaNDM-9	BETA-LACTAM	CARBAPENEM/TANIBORBACTAM	Enterobacter hormaechei_A	NA	AMR	3	6055	4.95458298926507e-4
blaNMC-A	BETA-LACTAM	CARBAPENEM	Enterobacter asburiae_B	NA	AMR	3	228	0.013157894736842105
blaNMC-A	BETA-LACTAM	CARBAPENEM	Enterobacter kobei	Enterobacter cloacae complex	AMR	4	759	0.005270092226613966
blaNMC-A	BETA-LACTAM	CARBAPENEM	Enterobacter ludwigii	Enterobacter cloacae complex	AMR	18	223	0.08071748878923767
blaOXA-1	BETA-LACTAM	CEPHALOSPORIN	Enterobacter asburiae_B	NA	AMR	21	228	0.09210526315789473
blaOXA-1	BETA-LACTAM	CEPHALOSPORIN	Enterobacter asburiae_E	NA	AMR	3	4	0.75
blaOXA-1	BETA-LACTAM	CEPHALOSPORIN	Enterobacter bugandensis	NA	AMR	26	230	0.11304347826086956
blaOXA-1	BETA-LACTAM	CEPHALOSPORIN	Enterobacter chengduensis	NA	AMR	39	76	0.5131578947368421
blaOXA-1	BETA-LACTAM	CEPHALOSPORIN	Enterobacter chuandaensis	NA	AMR	1	6	0.16666666666666666
blaOXA-1	BETA-LACTAM	CEPHALOSPORIN	Enterobacter cloacae	Enterobacter cloacae complex	AMR	104	457	0.2275711159737418
blaOXA-1	BETA-LACTAM	CEPHALOSPORIN	Enterobacter cloacae_I	NA	AMR	15	39	0.38461538461538464
blaOXA-1	BETA-LACTAM	CEPHALOSPORIN	Enterobacter cloacae_M	NA	AMR	111	407	0.2727272727272727
blaOXA-1	BETA-LACTAM	CEPHALOSPORIN	Enterobacter cloacae_Q	NA	AMR	1	1	1
blaOXA-1	BETA-LACTAM	CEPHALOSPORIN	Enterobacter hormaechei	Enterobacter cloacae complex	AMR	34	127	0.2677165354330709
blaOXA-1	BETA-LACTAM	CEPHALOSPORIN	Enterobacter hormaechei_A	NA	AMR	1717	6055	0.28356729975227085
blaOXA-1	BETA-LACTAM	CEPHALOSPORIN	Enterobacter kobei	Enterobacter cloacae complex	AMR	160	759	0.21080368906455862
blaOXA-1	BETA-LACTAM	CEPHALOSPORIN	Enterobacter ludwigii	Enterobacter cloacae complex	AMR	3	223	0.013452914798206279
blaOXA-1	BETA-LACTAM	CEPHALOSPORIN	Enterobacter mori	NA	AMR	2	44	0.045454545454545456
blaOXA-1	BETA-LACTAM	CEPHALOSPORIN	Enterobacter quasihormaechei	NA	AMR	5	23	0.21739130434782608
blaOXA-1	BETA-LACTAM	CEPHALOSPORIN	Enterobacter roggenkampii	NA	AMR	26	509	0.05108055009823183
blaOXA-1	BETA-LACTAM	CEPHALOSPORIN	Enterobacter sichuanensis	NA	AMR	8	61	0.13114754098360656
blaOXA-1	BETA-LACTAM	CEPHALOSPORIN	Enterobacter soli	NA	AMR	1	23	0.043478260869565216
blaOXA-1	BETA-LACTAM	CEPHALOSPORIN	Enterobacter sp013927005	NA	AMR	2	11	0.18181818181818182
blaOXA-1	BETA-LACTAM	CEPHALOSPORIN	Enterobacter_A timonensis	NA	AMR	2	3	0.6666666666666666
blaOXA-10	BETA-LACTAM	CEPHALOSPORIN	Enterobacter asburiae	Enterobacter cloacae complex	AMR	3	53	0.05660377358490566
blaOXA-10	BETA-LACTAM	CEPHALOSPORIN	Enterobacter cloacae	Enterobacter cloacae complex	AMR	1	457	0.002188183807439825
blaOXA-10	BETA-LACTAM	CEPHALOSPORIN	Enterobacter cloacae_I	NA	AMR	1	39	0.02564102564102564
blaOXA-10	BETA-LACTAM	CEPHALOSPORIN	Enterobacter cloacae_M	NA	AMR	6	407	0.014742014742014743
blaOXA-10	BETA-LACTAM	CEPHALOSPORIN	Enterobacter hormaechei_A	NA	AMR	73	6055	0.012056151940545004
blaOXA-10	BETA-LACTAM	CEPHALOSPORIN	Enterobacter mori	NA	AMR	2	44	0.045454545454545456
blaOXA-10	BETA-LACTAM	CEPHALOSPORIN	Enterobacter roggenkampii	NA	AMR	4	509	0.007858546168958742
blaOXA-10	BETA-LACTAM	CEPHALOSPORIN	Enterobacter sichuanensis	NA	AMR	1	61	0.01639344262295082
blaOXA-10	BETA-LACTAM	CEPHALOSPORIN	Enterobacter soli	NA	AMR	1	23	0.043478260869565216
blaOXA-101	BETA-LACTAM	CEPHALOSPORIN	Enterobacter hormaechei_A	NA	AMR	2	6055	3.3030553261767135e-4
blaOXA-101	BETA-LACTAM	CEPHALOSPORIN	Enterobacter roggenkampii	NA	AMR	4	509	0.007858546168958742
blaOXA-10_fam	BETA-LACTAM	BETA-LACTAM	Enterobacter cloacae	Enterobacter cloacae complex	AMR	2	457	0.00437636761487965
blaOXA-10_fam	BETA-LACTAM	BETA-LACTAM	Enterobacter hormaechei	Enterobacter cloacae complex	AMR	10	127	0.07874015748031496
blaOXA-10_fam	BETA-LACTAM	BETA-LACTAM	Enterobacter hormaechei_A	NA	AMR	70	6055	0.011560693641618497
blaOXA-10_fam	BETA-LACTAM	BETA-LACTAM	Enterobacter kobei	Enterobacter cloacae complex	AMR	4	759	0.005270092226613966
blaOXA-10_fam	BETA-LACTAM	BETA-LACTAM	Enterobacter roggenkampii	NA	AMR	5	509	0.009823182711198428
blaOXA-129	BETA-LACTAM	BETA-LACTAM	Enterobacter hormaechei_A	NA	AMR	28	6055	0.004624277456647399
blaOXA-17	BETA-LACTAM	CEPHALOSPORIN	Enterobacter asburiae_B	NA	AMR	1	228	0.0043859649122807015
blaOXA-17	BETA-LACTAM	CEPHALOSPORIN	Enterobacter cloacae_I	NA	AMR	1	39	0.02564102564102564
blaOXA-17	BETA-LACTAM	CEPHALOSPORIN	Enterobacter kobei	Enterobacter cloacae complex	AMR	1	759	0.0013175230566534915
blaOXA-181	BETA-LACTAM	CARBAPENEM	Enterobacter cloacae	Enterobacter cloacae complex	AMR	1	457	0.002188183807439825
blaOXA-181	BETA-LACTAM	CARBAPENEM	Enterobacter hormaechei_A	NA	AMR	18	6055	0.002972749793559042
blaOXA-181	BETA-LACTAM	CARBAPENEM	Enterobacter kobei	Enterobacter cloacae complex	AMR	1	759	0.0013175230566534915
blaOXA-181	BETA-LACTAM	CARBAPENEM	Enterobacter ludwigii	Enterobacter cloacae complex	AMR	3	223	0.013452914798206279
blaOXA-181	BETA-LACTAM	CARBAPENEM	Enterobacter roggenkampii	NA	AMR	3	509	0.005893909626719057
blaOXA-1_fam	BETA-LACTAM	BETA-LACTAM	Enterobacter bugandensis	NA	AMR	2	230	0.008695652173913044
blaOXA-1_fam	BETA-LACTAM	BETA-LACTAM	Enterobacter cloacae	Enterobacter cloacae complex	AMR	3	457	0.006564551422319475
blaOXA-1_fam	BETA-LACTAM	BETA-LACTAM	Enterobacter hormaechei_A	NA	AMR	57	6055	0.009413707679603634
blaOXA-2	BETA-LACTAM	BETA-LACTAM	Enterobacter asburiae_B	NA	AMR	4	228	0.017543859649122806
blaOXA-2	BETA-LACTAM	BETA-LACTAM	Enterobacter asburiae_D	NA	AMR	1	15	0.06666666666666667
blaOXA-2	BETA-LACTAM	BETA-LACTAM	Enterobacter chengduensis	NA	AMR	1	76	0.013157894736842105
blaOXA-2	BETA-LACTAM	BETA-LACTAM	Enterobacter cloacae_M	NA	AMR	3	407	0.007371007371007371
blaOXA-2	BETA-LACTAM	BETA-LACTAM	Enterobacter cloacae_P	NA	AMR	6	9	0.6666666666666666
blaOXA-2	BETA-LACTAM	BETA-LACTAM	Enterobacter hormaechei	Enterobacter cloacae complex	AMR	4	127	0.031496062992125984
blaOXA-2	BETA-LACTAM	BETA-LACTAM	Enterobacter hormaechei_A	NA	AMR	36	6055	0.005945499587118084
blaOXA-2	BETA-LACTAM	BETA-LACTAM	Enterobacter kobei	Enterobacter cloacae complex	AMR	5	759	0.006587615283267457
blaOXA-2	BETA-LACTAM	BETA-LACTAM	Enterobacter roggenkampii	NA	AMR	8	509	0.015717092337917484
blaOXA-2	BETA-LACTAM	BETA-LACTAM	Enterobacter sp013927005	NA	AMR	2	11	0.18181818181818182
blaOXA-204	BETA-LACTAM	CARBAPENEM	Enterobacter hormaechei_A	NA	AMR	1	6055	1.6515276630883568e-4
blaOXA-21	BETA-LACTAM	BETA-LACTAM	Enterobacter chengduensis	NA	AMR	1	76	0.013157894736842105
blaOXA-21	BETA-LACTAM	BETA-LACTAM	Enterobacter roggenkampii	NA	AMR	1	509	0.0019646365422396855
blaOXA-2_fam	BETA-LACTAM	BETA-LACTAM	Enterobacter roggenkampii	NA	AMR	1	509	0.0019646365422396855
blaOXA-370	BETA-LACTAM	CARBAPENEM	Enterobacter hormaechei_A	NA	AMR	1	6055	1.6515276630883568e-4
blaOXA-4	BETA-LACTAM	BETA-LACTAM	Enterobacter hormaechei_A	NA	AMR	1	6055	1.6515276630883568e-4
blaOXA-48	BETA-LACTAM	CARBAPENEM	Enterobacter chengduensis	NA	AMR	1	76	0.013157894736842105
blaOXA-48	BETA-LACTAM	CARBAPENEM	Enterobacter cloacae	Enterobacter cloacae complex	AMR	7	457	0.015317286652078774
blaOXA-48	BETA-LACTAM	CARBAPENEM	Enterobacter cloacae_I	NA	AMR	2	39	0.05128205128205128
blaOXA-48	BETA-LACTAM	CARBAPENEM	Enterobacter cloacae_M	NA	AMR	5	407	0.012285012285012284
blaOXA-48	BETA-LACTAM	CARBAPENEM	Enterobacter hormaechei	Enterobacter cloacae complex	AMR	17	127	0.13385826771653545
blaOXA-48	BETA-LACTAM	CARBAPENEM	Enterobacter hormaechei_A	NA	AMR	373	6055	0.06160198183319571
blaOXA-48	BETA-LACTAM	CARBAPENEM	Enterobacter kobei	Enterobacter cloacae complex	AMR	2	759	0.002635046113306983
blaOXA-48	BETA-LACTAM	CARBAPENEM	Enterobacter ludwigii	Enterobacter cloacae complex	AMR	3	223	0.013452914798206279
blaOXA-48	BETA-LACTAM	CARBAPENEM	Enterobacter roggenkampii	NA	AMR	10	509	0.019646365422396856
blaOXA-48	BETA-LACTAM	CARBAPENEM	Enterobacter sichuanensis	NA	AMR	5	61	0.08196721311475409
blaOXA-48_fam	BETA-LACTAM	BETA-LACTAM	Enterobacter hormaechei_A	NA	AMR	2	6055	3.3030553261767135e-4
blaOXA-5_fam	BETA-LACTAM	BETA-LACTAM	Enterobacter mori	NA	AMR	1	44	0.022727272727272728
blaOXA-9	BETA-LACTAM	BETA-LACTAM	Enterobacter asburiae_B	NA	AMR	4	228	0.017543859649122806
blaOXA-9	BETA-LACTAM	BETA-LACTAM	Enterobacter chengduensis	NA	AMR	2	76	0.02631578947368421
blaOXA-9	BETA-LACTAM	BETA-LACTAM	Enterobacter cloacae	Enterobacter cloacae complex	AMR	5	457	0.010940919037199124
blaOXA-9	BETA-LACTAM	BETA-LACTAM	Enterobacter cloacae_I	NA	AMR	1	39	0.02564102564102564
blaOXA-9	BETA-LACTAM	BETA-LACTAM	Enterobacter cloacae_M	NA	AMR	9	407	0.022113022113022112
blaOXA-9	BETA-LACTAM	BETA-LACTAM	Enterobacter cloacae_P	NA	AMR	2	9	0.2222222222222222
